restaurant,account,name,level,comment_star,comment,
瓦崎燒烤火鍋 敦南店,54b604aed4fdab68baa88539,夢與幻的地圖,愛食記部落客(1516篇食記),0,瓦崎燒烤火鍋敦南店│忠孝復興美食│東區燒肉火鍋吃到飽，學生最愛的吃到飽平價餐廳+ 1分享開啟食記›,
瓦崎燒烤火鍋 敦南店,5787af852756dd7d0fc125b4,小資上班族的下班提案,愛食記部落客(53篇食記),4.5,瓦崎燒烤火鍋 敦南店∥天使紅蝦牛舌Prime等級牛肉吃到飽啤酒喝到飽/東區火烤兩吃吃到飽 ∥ – 小資上班族的下班提案+ 6分享開啟食記›,
瓦崎燒烤火鍋 敦南店,5394b07e40d18d3bb1e58b0a,Bernice 小芬,愛食記部落客(311篇食記),0,瓦崎燒烤火鍋 - 敦南店/台北火鍋燒烤吃到飽(捷運復興站)+ 1分享開啟食記›,
瓦崎燒烤火鍋 敦南店,550ed3242756dd59771bfae9,嵐嵐的饗樂生活誌,愛食記部落客(766篇食記),0,瓦崎燒烤火鍋(敦南店)－頂級燒肉+鴛鴦火鍋吃到飽！東區吃到飽聚餐推薦，東區燒烤吃到飽，哈根達斯無限吃！（忠孝敦化燒烤）+ 3分享開啟食記›,
瓦崎燒烤火鍋 敦南店,541f7f44d4fdab26b9209927,Yuki's Life,愛食記部落客(898篇食記),0,台北東區【瓦崎燒烤火鍋吃到飽】有台灣啤酒無限供應的燒烤店@忠孝復興站美食+ 3分享開啟食記›,
瓦崎燒烤火鍋 敦南店,546f480ed4fdab6bdcce8d4a,Tanita Chen,(1則評論),0,很糟的服務 ，點十樣次次只出３4樣 ，應該不會再去了表示讚賞分享,
瓦崎燒烤火鍋 敦南店,59b20f12f52468252aefd3de,Hana食旅生活,愛食記部落客(246篇食記),4,瓦崎燒烤火鍋吃到飽 敦南店 | 大方的海鮮 精選與認真調味的肉品 洋蔥泡菜必吃 環境舒適 三五好友聚會好地方+ 1分享開啟食記›,
瓦崎燒烤火鍋 敦南店,56161fd32756dd731534a31d,真妮4,愛食記部落客(392篇食記),0,捷運美食推薦-忠孝敦化站║台北大安區東區頂好商圈║瓦崎燒烤火鍋敦南店║燒肉火鍋台啤哈根達斯吃到飽+ 1分享開啟食記›,
瓦崎燒烤火鍋 敦南店,535be0eb40d18d04dd84f5db,J&A的旅行,愛食記部落客(895篇食記),0,瓦崎燒烤火鍋--松阪豬、骰子牛、台啤吃到飽，東區燒烤店新選擇!+ 15分享開啟食記›,
瓦崎燒烤火鍋 敦南店,54a172bcd4fdab219233e7fe,三貓繪飯,愛食記部落客(228篇食記),0,瓦崎燒烤火鍋敦南店 燒肉啤酒火鍋吃到飽，一起來夯肉! 試吃+ 4分享開啟食記›,
瓦崎燒烤火鍋 敦南店,54b401b8d4fdab39cda724f1,噗舞,愛食記部落客(317篇食記),0,【瓦崎燒烤火鍋敦南店】大安區。精緻單點吃到飽♥哈根達斯冰淇淋&台灣啤酒無限供應+ 9分享開啟食記›,
T.G.I.Fridays,587a40b32756dd4a87f6f44d,林天相,愛食記部落客(64篇食記),4.5,TGI FRIDAYS~快樂的星期五美式餐廳，好吃的豬肋排~表示讚賞分享開啟食記›,
T.G.I.Fridays,565dbb302756dd74bb0eae7e,Yi Ping Hsu,(4則評論),4,店內空間寬敞舒適，暖黃色的燈光，木紋裝潢搭配紅色系的椅子與燈罩，完全的美視感，中間吧檯區，上面正在播放運動節目的電視，氣氛不知不覺的被炒嗨起來，自創的開胃菜組合、霸氣總裁拼盤、金色陽光小管沙拉、中秋節肋眼豬排買一送一的活動，令我們這些朋友在回憶時光的有趣還能享受美食的飽足。+ 1分享,
T.G.I.Fridays,54abebe9d4fdab6ecb6925fa,claire的幸福筆記,愛食記部落客(222篇食記),0,"TGI Friday""s ~ 這才是美味的豬肋排啊!表示讚賞分享開啟食記›",
T.G.I.Fridays,54b604aed4fdab68baa88539,夢與幻的地圖,愛食記部落客(1516篇食記),0,台北 大直  T.G.I.Fridays星期五美式餐廳 ( 大直店 )表示讚賞分享開啟食記›,
T.G.I.Fridays,539521c740d18d4f95017815,希薇亞の食在玩味,愛食記部落客(860篇食記),0,T.G.I. Friday's (美麗華店)表示讚賞分享開啟食記›,
老舅的家鄉味,5d5e61642261395b7e0e462e,Kitty Fang,(1則評論),5,今天吃的跟大野狼一樣。酸菜白肉鍋真的是自然發酵的越煮越酸，果然是天然的！食材都很好吃，連蔥油餅都好吃好香。人生第一次和牛真是漂亮軟嫩，搭配香檳氣泡水，哇噻真是加到超過100分。服務生也很周到服務很貼心！超棒！表示讚賞分享,
老舅的家鄉味,55b73953699b6e7548633b6d,奇奇一起玩樂趣,愛食記部落客(1211篇食記),0,老舅的家鄉味(台北店)-『中山國中站』東北酸白菜火鍋推薦+ 2分享開啟食記›,
老舅的家鄉味,5361012040d18d098374cc43,醜女食記,愛食記部落客(177篇食記),0,老舅的家鄉味(台北店)‧沒揪到團也能吃的個人版酸菜白肉鍋~咕溜酸辣涼粉和皮酥內軟的蔥油餅好吃!!! + 1分享開啟食記›,
老舅的家鄉味,53b1bafbd4fdab24bf809a35,Liv Wen-Hua Chen,銀級會員(14則評論),3.5,東北特色小菜比較特別 雖然有點鹹 酸菜鍋味道較淡 麻辣鍋一般 服務不錯 環境很舒服 除了火鍋可以點餃類麵食等東北食物 很方便 表示讚賞分享,
老舅的家鄉味,544e8634d4fdab4f468379e9,Claire 食旅記事,愛食記部落客(228篇食記),0,台北松山區 ✖《老舅的家鄉味台北店》－－最新菜單！大啖自然發酵酸菜白肉鍋及東北麵食點心，好環境、好食材且免開瓶費(附菜單)【中山國中捷運站美食】+ 4分享開啟食記›,
老舅的家鄉味,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,老舅的家鄉味 道地東北酸菜白肉鍋 麵食點心也很推薦！+ 3分享開啟食記›,
老舅的家鄉味,54abb439d4fdab62075d706b,冰淇淋妹,愛食記部落客(574篇食記),0,老舅的家鄉味 – 一個人也可以吃的精緻酸白菜火鍋  酸菜白肉鍋物必吃 中山國中站+ 3分享開啟食記›,
老舅的家鄉味,55654937699b6e3d4769fedd,訪羽玩食趣,愛食記部落客(314篇食記),0,松山老舅的家鄉味酸菜白肉鍋+ 2分享開啟食記›,
老舅的家鄉味,54ddb1632756dd76b8e10df9,彼得覓食趣,愛食記部落客(420篇食記),0,[餐廳食記]台北老舅的家鄉味：含蓄優雅的酸菜白肉鍋+ 4分享開啟食記›,
老舅的家鄉味,54cd75f22756dd5b7cf0d935,爆肝護士,愛食記部落客(1064篇食記),0,樸實酸甘的酸菜白肉鍋 老舅的家鄉味表示讚賞分享開啟食記›,
老舅的家鄉味,54bd013dd4fdab55fa939939,米兒情事,愛食記部落客(646篇食記),0,老舅家鄉味。台中來的清爽版酸白菜火鍋VS可口麵食小點+ 1分享開啟食記›,
老舅的家鄉味,551d38302756dd4c23efe0a5,魯智深與二鍋頭,愛食記部落客(790篇食記),0,台中知名酸菜白肉鍋名店台北彈.老舅的家鄉味表示讚賞分享開啟食記›,
京東燒肉專門店忠孝店,5c062bf42261394541964be3,萊特品客,愛食記部落客(41篇食記),5,京東燒肉，高品質的和牛燒肉，東區燒肉推薦、東區和牛燒肉推薦+ 2分享開啟食記›,
京東燒肉專門店忠孝店,565685502756dd4e8bd24044,跟著Livia享受人生,愛食記部落客(521篇食記),0,【東區和牛燒肉推薦】京東燒肉專門店忠孝店 一頭牛套餐 各部位肉一次吃起來│東區燒肉推薦 ❤跟著Livia享受人生❤表示讚賞分享開啟食記›,
京東燒肉專門店忠孝店,5b916d4a23679c600d8d8a42,Ann Liao,(1則評論),1,很糟的消費體驗！上週六到貴店用餐，因要慶生所以有提前詢問是否可以拿蛋糕過去，也在當天拿蠟燭請店員幫忙點，店員也答應了，但是到我們吃完結帳了，蛋糕都還沒出現，結完帳時有詢問店員蛋糕怎麼沒有上，這時店員才直接連盒帶蠟燭將蛋糕還給我，也沒有說任何話。如果沒有提供協助慶生的服務，可以提前說，我們完全可以接受，畢竟我也只是在這間店花了幾千塊消費，但不能接受的是答應我之後卻沒有做，且當時店裡也不是人滿為患的狀況，所以真的不懂發生什麼事。但還是很感謝當天桌邊服務的小姐，烤的還不錯，只是這件事真的讓人印象很差，所以如果還有機會吃京東，以後絕對只選擇松江路的一店。表示讚賞分享,
京東燒肉專門店忠孝店,5821bfe3699b6e341548f2d6,專業噗嚨共MISO吃走,愛食記部落客(255篇食記),4.5,京東燒肉專門店-忠孝店  入口即化油脂飽滿和牛～東區燒肉推薦！完整菜單！專人服務幫你烤出燒肉美味！表示讚賞分享開啟食記›,
京東燒肉專門店忠孝店,5955da72f5246812ae240857,賴可芙味的美食地圖,愛食記部落客(279篇食記),5,京東燒肉專門店忠孝店-台北大安區限量一頭牛套餐，CP值爆表+ 4分享開啟食記›,
京東燒肉專門店忠孝店,54aaaf5ed4fdab412286ae40,加小菲愛碎碎唸,愛食記部落客(425篇食記),0,"京東燒肉專門店-忠孝店捷運忠孝敦化站燒烤推薦,CP值超高一頭牛套餐.日本宮崎牛.貼心桌邊服務+ 4分享開啟食記›",
京東燒肉專門店忠孝店,550a8d632756dd714849f815,大口老師,愛食記部落客(917篇食記),0,京東燒肉專門店(忠孝店)‧每日限量6份一頭牛套餐、和牛雙人套餐必點!肉質好、口味佳、專人代烤服務!+ 4分享開啟食記›,
京東燒肉專門店忠孝店,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,京東燒肉專門店忠孝店 限量一頭牛套餐！日本和牛肥美到最高點+ 3分享開啟食記›,
京東燒肉專門店忠孝店,574baf6e2756dd6bedc6176e,小食日記,愛食記部落客(502篇食記),0,京東燒肉專門店忠孝店｜台北大安｜十年老牌燒肉店，每日限量六份一頭牛套餐+ 3分享開啟食記›,
小丘chiu,56f11063699b6e7c12a26375,Tony,銀級會員(25則評論),4.5,味道很棒，網美必訪！表示讚賞分享,
小丘chiu,54abdddbd4fdab6ecb691c4b,三號珍珍的小天地,愛食記部落客(351篇食記),0,小丘chiu巢咖哩．台電大樓站．師大商圈美食餐廳．台北咖哩飯推薦．炙燒特盛小山園抹茶刨冰．+ 2分享開啟食記›,
小丘chiu,56b00f1c2756dd77913fc092,海綿飽飽,愛食記部落客(159篇食記),0,台北咖哩飯『小丘chiu』師大美食，鳥巢咖哩/焦糖雞蛋布丁/炙燒布蕾小山園抹茶刨冰，菜單價位，IG熱門打卡餐廳(捷運台電大樓站)+ 11分享開啟食記›,
小丘chiu,5a0bd484f5246822d574777b,大妹吃太飽,愛食記部落客(412篇食記),4,小丘Chiu-抹茶上的炙燒布蕾軟又綿，泰順街裡的日系小白屋||台電大樓、科技大樓、師大夜市 + 1分享開啟食記›,
小丘chiu,55dc11a3699b6e4b680fe980,路西達走透透旅行手札,愛食記部落客(401篇食記),0,小丘chiu。小丘巢の咖哩 轉角的白淨冰店也賣咖哩啦+ 3分享開啟食記›,
小丘chiu,5bc89b7223679c3614864a27,小食旅人部,愛食記部落客(41篇食記),4,小丘巢の咖哩 師大巷弄 在冰店吃咖哩 尋一個思念日本小天地表示讚賞分享開啟食記›,
小丘chiu,54b114cad4fdab6e505f89ec,淺藍,愛食記部落客(1325篇食記),0, 小丘chiu～炙烤小山園抹茶冰、季節限定蜜桃味兒+ 1分享開啟食記›,
大象吸花生 Elepeanut.8,54fc5d102756dd12aa7d18db,Jerryfish,(1則評論),5,新推出的芋頭牛奶西米露非常好喝，認真覺得是台北最真材實料且美味的芋頭牛奶！！+ 3分享,
大象吸花生 Elepeanut.8,582c78aa699b6e69430f6a26,小班,愛食記部落客(318篇食記),4,台北中山—大象吸花生 Elepeanut.8｜花生控請留步 花生仁花生湯花生圓一杯滿足｜晴光市場、民權西路站表示讚賞分享開啟食記›,
喬喜蛋炒飯專賣店,54422317d4fdab342420cbe3,Yu-Jie Wang,(1則評論),4.5,炒飯種類多到爆 用料跟調味實在冬瓜茶還是用冬瓜磚煮的高CP值優良店家+ 5分享,
喬喜蛋炒飯專賣店,5751520d2756dd42934d51e1,覓食屁,金級會員(68則評論),0,表示讚賞分享,
喬喜蛋炒飯專賣店,54e41f9a2756dd560a9c0203,Nash，神之領域,愛食記部落客(1649篇食記),0,光華商場美食推薦|喬喜蛋炒飯專賣店 炒飯好吃且種類超多(價錢菜單)+ 11分享開啟食記›,
喬喜蛋炒飯專賣店,55e513b32756dd75cdcda671,葉癮評饗,愛食記部落客(1450篇食記),0,喬喜蛋炒飯專賣店│百種炒飯、炒麵任你挑，選擇障礙症就點蒜味吧！ 喬喜快餐、喬喜炒飯菜單+ 2分享開啟食記›,
喬喜蛋炒飯專賣店,566f59c1699b6e664eb55ad1,Liubr,紫級會員(421則評論),0,炒功不錯，飯稍硬了些，路過可以品嚐，不用專程前往表示讚賞分享,
喬喜蛋炒飯專賣店,5879daa123679c047a4205c7,Andy Huang,(1則評論),3,能吃即可表示讚賞分享,
Gonna 共樂遊食．旅．生活,5de323182261393da34c1d3f,魏皓得,(1則評論),5,沙拉滿分表示讚賞分享,
Gonna 共樂遊食．旅．生活,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,豐富好吃的輕食料理 服務也不錯哦-Gonna 共樂遊南港中信店@捷運南港軟體園區@中信金融園區+ 1分享開啟食記›,
Gonna 共樂遊食．旅．生活,55dc11be699b6e4b67f82747,小日子,愛食記部落客(204篇食記),0,又再N訪Gonna共樂遊內湖旗艦店了+ 1分享開啟食記›,
Gonna 共樂遊食．旅．生活,56b580a2699b6e6180a92dce,杜少平,金級會員(77則評論),5,點了豪華早午餐、堅果青醬番茄雞肉麵、甜菜藍莓汁、胡蘿蔔蛋糕，樣樣都好吃😋用料健康且烹調用心，生意很好！半自助式不收服務費～+ 1分享,
Gonna 共樂遊食．旅．生活,54aa8a07d4fdab4123ea6896,陳小沁,愛食記部落客(1227篇食記),0,"Gonna 共樂遊食．旅．生活 內湖店｜價格實在,餐點好吃!內湖聚餐好選擇!+ 2分享開啟食記›",
Gonna 共樂遊食．旅．生活,555165d72756dd02d461673f,美食好芃友,愛食記部落客(1620篇食記),0,美味地中海風料理餐廳x內湖人氣不限時咖啡廳-Gonna共樂遊(內湖店)+ 1分享開啟食記›,
Gonna 共樂遊食．旅．生活,58d87456f524682b73f3377e,台客X文青,愛食記部落客(82篇食記),4,餐點價格實惠 寬闊的親子友善空間-Gonna共樂遊食.旅.生活 + 2分享開啟食記›,
Gonna 共樂遊食．旅．生活,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,內湖美食 | Gonna 共樂遊食．旅．生活，大食女萱萱粉絲見面會+ 2分享開啟食記›,
Gonna 共樂遊食．旅．生活,56c084ee2756dd6ebb4d44f1,萱萱萱炫美食,愛食記部落客(99篇食記),0,Gonna 共樂遊︱雄獅新品牌 舒肥料理 大空間不限時咖啡廳(寵物友善.WIFI.插座)+ 3分享開啟食記›,
Gonna 共樂遊食．旅．生活,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,gonnaEAT共樂遊 美味健康價格平實！不限時地中海風料理+ 3分享開啟食記›,
Gonna 共樂遊食．旅．生活,53bdf3bdd4fdab213072997b,斑比Banbi,愛食記部落客(1380篇食記),0,gonnaEAT共樂遊餐廳 不限時的新型態早午餐輕食料理 內湖聚餐美食+ 3分享開啟食記›,
Gonna 共樂遊食．旅．生活,54b3e00ad4fdab26d1bb5fd8,食癮，拾影,愛食記部落客(653篇食記),0,內湖美食 gonnaEAT共樂遊-用一道道料理，進行味覺的旅行！雄獅新品牌餐廳｜內湖餐廳、親子餐廳、寵物友善餐廳、石潭路+ 9分享開啟食記›,
Gonna 共樂遊食．旅．生活,5538b2f9699b6e504c2b952e,35號的腳印,愛食記部落客(1118篇食記),0,雄獅新品牌自然輕料理~gonna EAT表示讚賞分享開啟食記›,
羅本家咖哩,5569e7b12756dd306f41b267,番茄吃吃記🌱,銀級會員(31則評論),4.5,台北。大同📍羅本家咖喱🍛四季田園咖喱(南洋椰香)$170🍅羅宋湯$40#四季田園咖喱咖喱有日式經典跟南洋咖喱可以選南洋口味有點小辣椰奶味沒有很濃咖喱裡面是有肉末的吃素的朋友要注意一下😉雖然飯量很多吃的蠻飽的但蔬菜量覺得有點少😢#羅宋湯超推薦他們的湯料多、味道夠一整個很喜歡❤️而且不會很油膩(有些羅宋湯上面的油都超多的😅)🔍IG: 番茄遊+地區🏠地址: 台北市大同區長安西路138巷3弄2號🕰時間: 11:30~14:0017:00~20:00(週日、週一公休)☎️電話: 0902-198-712🚇捷運: 中山站6號出口表示讚賞分享,
羅本家咖哩,57e0ff052756dd0c59d216f3,謝欣宜,(1則評論),5,好吃又家常的咖哩飯用餐空間也很舒適表示讚賞分享,
羅本家咖哩,54d1c0292756dd3a05371046,李米的大餐小食,愛食記部落客(502篇食記),0,"台北中山站:羅本家咖哩,炸雞+起司豬排+蔬菜通通有的豪華綜合版日式咖哩飯+ 4分享開啟食記›",
羅本家咖哩,54cbaee52756dd349e0323e4,Maruko與美食有個約會,愛食記部落客(1148篇食記),0,台北羅本家咖哩專賣店｜巷弄裡飄著日式咖哩香的溫馨小店(中山捷運站週邊)+ 5分享開啟食記›,
曜日義式餐酒館,5657140e2756dd7649f43dee,魚樂分享誌•小魚,愛食記部落客(707篇食記),0,醬醬好義式麵食｜大安站美食表示讚賞分享開啟食記›,
曜日義式餐酒館,560d42c7699b6e487b044d9e,軟西，遊記,愛食記部落客(366篇食記),0,Yoh曜日義式餐酒館●可帶毛孩一起吃飯的餐酒館! 台北寵物友善餐廳推薦 有包廂/有插座 台北寵物友善餐廳+ 2分享開啟食記›,
曜日義式餐酒館,59b4b42323679c2cb225e834,李明潔,(1則評論),5,裝潢很有氣氛！飲料餐點很有創意😃😃很適合朋友聚餐家庭聚餐+ 5分享,
曜日義式餐酒館,599a5b682261392f3591e5d2,freedom_貪吃鬼,愛食記部落客(247篇食記),4.5,美的不要不要的店家-------氣氛超好-------Yoh曜日義式餐酒館-------聚餐首選~+ 7分享開啟食記›,
曜日義式餐酒館,57aea9142756dd520d1dc42b,小咪ma。吃喝玩樂趣,愛食記部落客(373篇食記),5,Yoh 曜日義式餐酒館。台式爆炒鮮蝦燉飯、witch's 蜜蘋果鴨 大推創意手作料理。寵物友善餐廳 專屬毛小孩鮮食。大安區餐酒館 / 大安捷運站 + 2分享開啟食記›,
曜日義式餐酒館,5bcc3e55f524682c845a790a,小黑貓有料案內所 ｜ 美食,(4則評論),3.5,友善寵物餐廳 yoh 曜日義式餐酒館 上班族小酌聚會推薦表示讚賞分享開啟食記›,
曜日義式餐酒館,53a436266f345b675429195e,Linda Lu,愛食記部落客(157篇食記),4.5,Yoh曜日義式餐酒館 大安區 工業風清水模大理石色系 義式創意料理 生日趴包廂 約會推薦 寵物友善 網美調酒Bistro+ 2分享開啟食記›,
